Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146511,3761,1.4054,0.9644,0.6335,0.7954,1.1539,0.6439,0.5812,1.0,1.4201,-0.9108,-0.7178,-0.8129,1.1597,-0.6535,-2.4741,-1.0,2.8238
146511,3762,2.7882,-2.6207,-0.8894,0.3226,2.7675,0.1163,-2.8144,1.0,2.7504,-0.8639,2.4298,-0.9506,2.5788,-0.3607,1.9124,-1.0,3.9708
146511,3763,6.7714,-4.6872,4.7676,-1.0681,6.6858,-0.1591,2.3477,-1.0,0.7244,-0.6122,0.0763,0.3647,0.6169,0.5612,3.0176,1.0,2.0359
146511,3764,3.0929,1.1856,0.8254,2.7327,1.4446,1.3941,0.6082,1.0,0.7379,0.5867,0.429,-0.0711,0.7268,-0.0977,0.6314,-1.0,1.6958
146511,3765,50.0572,-6.2736,-10.4818,48.5437,12.2158,2.0883,-2.1101,1.0,5.7286,-1.4311,-3.8819,3.9608,4.1373,0.8509,-1.924,-1.0,9.4686
146511,3766,24.6964,-5.5072,-2.0932,-23.9831,5.8916,-2.1117,-2.7784,-1.0,14.3563,-3.5764,-0.2753,-13.9006,3.5869,-2.064,-3.0648,1.0,1.3482
146511,3767,5.5688,-0.0805,-3.6662,4.1895,3.6671,0.9786,-1.5927,-1.0,2.1707,-1.986,-0.3735,0.7855,2.0208,0.3795,-2.9557,1.0,3.8155
146511,3768,7.8354,1.458,-4.8621,5.9679,5.076,1.0003,-1.2795,1.0,1.6231,-0.8201,-0.2062,1.3814,0.8457,1.2666,-2.8952,-1.0,3.0587
146511,3769,4.3967,-1.3384,1.9171,-3.722,2.3381,-1.2447,2.1803,1.0,12.2463,1.4154,5.7926,-10.6959,5.963,-1.3474,1.3311,-1.0,3.1093
146511,3770,47.8336,29.543,35.4223,-12.6695,46.1251,-0.2713,0.8757,1.0,47.7464,-26.9033,-39.4017,1.8492,47.7104,0.0387,-2.1699,-1.0,94.8454
146511,3771,45.3795,40.5056,4.5325,-19.9509,40.7584,-0.4718,0.1114,1.0,44.5196,-40.2028,-4.4707,18.5941,40.4506,0.4449,-3.0308,-1.0,89.8883
146511,3772,1.1824,-1.0169,-0.4612,0.3742,1.1167,0.3292,-2.7158,1.0,2.2963,1.5212,-0.3484,-1.6811,1.5606,-0.9349,-0.2252,-1.0,3.0795
146511,3773,13.8774,-6.1056,1.0225,12.4197,6.1906,1.4464,2.9757,1.0,6.5144,2.8991,3.1667,4.8983,4.2934,0.9776,0.8295,-1.0,9.3854
146511,3774,4.8148,3.1719,-1.0643,3.4608,3.3457,0.9055,-0.3237,-1.0,6.0846,-5.9168,0.8408,1.1383,5.9762,0.1893,3.0004,1.0,9.49
146511,3775,1.0122,-0.358,0.9408,-0.0026,1.0066,-0.0026,1.9344,1.0,1.5302,0.0799,-1.4407,0.4982,1.4429,0.3388,-1.5154,-1.0,2.427
146511,3776,1.5082,-1.0935,1.0305,-0.0772,1.5025,-0.0513,2.3858,1.0,1.5774,1.3614,-0.7803,0.1215,1.5692,0.0774,-0.5204,-1.0,3.0635
146511,3777,0.9232,0.808,0.1329,-0.4131,0.8188,-0.4853,0.163,-1.0,4.0926,2.6051,-2.3814,-2.0689,3.5295,-0.5569,-0.7406,1.0,1.5141
146511,3778,4.4418,0.8546,2.0164,3.863,2.19,1.3328,1.1699,1.0,5.1257,-1.9873,-1.6803,-4.4146,2.6025,-1.299,-2.4397,-1.0,9.4782
146511,3779,42.7054,-6.038,11.2378,40.7553,12.7571,1.8783,2.0638,1.0,54.2175,30.0931,-16.7777,-41.8621,34.4541,-1.0255,-0.5086,-1.0,93.7202
146511,3780,1.3336,0.8299,-0.8471,0.6008,1.1859,0.4871,-0.7957,1.0,12.6597,-3.9003,-0.7803,-12.0181,3.9776,-1.8252,-2.9441,-1.0,7.3062
146511,3781,10.9396,7.2993,2.4951,7.7561,7.714,0.8852,0.3294,1.0,17.102,3.341,-3.7565,16.3461,5.0273,1.8951,-0.8439,-1.0,9.5188
146511,3782,46.3601,39.1424,23.3864,8.3786,45.5966,0.1827,0.5386,1.0,46.6146,-39.2303,-23.8395,-8.0971,45.9058,-0.1755,-2.5955,-1.0,92.9731
146511,3783,1.3021,0.1372,-0.2265,-1.2705,0.2648,-2.272,-1.0264,-1.0,1.1258,-0.2791,0.86,-0.6624,0.9042,-0.6791,1.8846,1.0,1.3181
146511,3784,1.5764,-0.6515,-0.2227,-1.4142,0.6885,-1.4675,-2.8122,1.0,4.3729,-2.7294,1.6643,-2.9819,3.1968,-0.833,2.594,-1.0,1.6001
146511,3785,48.2764,27.3878,12.5967,37.7072,30.1458,1.0481,0.4311,-1.0,40.7035,-24.5326,-19.3341,-26.0981,31.2355,-0.7602,-2.4742,1.0,87.9154
146511,3786,53.3992,-32.7568,30.1796,-29.4559,44.54,-0.6207,2.3971,1.0,39.9807,33.9052,-9.8061,18.7808,35.2948,0.5097,-0.2815,-1.0,90.4955
146511,3787,1.5819,-1.3895,0.7031,0.2575,1.5573,0.1646,2.6732,-1.0,3.0543,-2.13,1.7226,-1.3466,2.7393,-0.4737,2.4615,1.0,1.4274
146511,3788,4.5919,-2.8865,2.6094,2.436,3.8911,0.591,2.4066,1.0,4.808,-1.5827,2.9016,3.4902,3.3052,0.9204,2.0701,-1.0,1.7013
146511,3789,0.4314,-0.1085,-0.3716,-0.1586,0.3871,-0.399,-1.8548,-1.0,5.514,-0.8833,4.5682,2.957,4.6528,0.599,1.7618,1.0,2.9868
146511,3790,1.2624,-0.7819,-0.3028,0.9378,0.8384,0.9627,-2.7721,1.0,8.9713,-5.2423,0.3017,7.2732,5.251,1.1293,3.0841,-1.0,1.0082
146511,3791,0.6461,0.1869,-0.6073,0.0501,0.6354,0.0787,-1.2722,-1.0,0.6309,-0.3032,0.4837,0.247,0.5709,0.4202,2.1307,1.0,1.2304
146511,3792,29.9708,-2.0595,-19.0738,23.0257,19.1847,1.0161,-1.6784,-1.0,27.0378,5.0338,20.3164,-17.1154,20.9307,-0.7464,1.3279,1.0,56.6097
146511,3793,2.9168,-2.0523,0.5958,1.9824,2.137,0.8293,2.8591,1.0,1.6392,0.7106,-1.0539,-1.0297,1.271,-0.7406,-0.9776,-1.0,4.2237
146511,3794,0.9885,-0.2901,-0.8266,-0.4456,0.876,-0.4889,-1.9083,1.0,2.8157,1.1462,0.3774,2.5418,1.2067,1.4902,0.3181,-1.0,3.0237
146511,3795,3.216,2.0196,1.2649,-2.157,2.383,-0.8127,0.5595,-1.0,1.2376,-1.112,0.3903,-0.3629,1.1785,-0.3032,2.804,1.0,3.1498
146511,3796,4.9111,1.4874,-0.4088,4.6614,1.5425,1.8253,-0.2682,-1.0,2.0621,0.3482,-1.8288,0.8806,1.8616,0.457,-1.3826,1.0,3.088
146511,3797,4.2341,-1.9243,-0.7918,-3.6859,2.0809,-1.3364,-2.7512,-1.0,5.9306,-1.6148,1.6683,5.4562,2.3218,1.59,2.3399,1.0,9.3216
146511,3798,4.4046,2.0752,0.026,3.8836,2.0754,1.3845,0.0125,1.0,3.0156,0.6178,-0.2867,2.9357,0.6811,2.1673,-0.4345,-1.0,1.1115
146511,3799,2.154,-1.3569,-0.8589,1.4316,1.6059,0.8025,-2.5773,1.0,15.3309,-10.8404,-2.9828,10.4218,11.2433,0.8288,-2.8731,-1.0,1.2978
146511,3800,77.2255,2.9992,16.5817,-75.3646,16.8507,-2.2034,1.3919,1.0,10.7792,0.6501,2.7767,-10.3946,2.8517,-2.0048,1.3408,-1.0,1.4593
146511,3801,0.1663,0.0157,0.0244,-0.1251,0.029,-2.1678,0.9989,-1.0,15.1693,5.6757,-6.6382,12.4023,8.7338,1.1496,-0.8634,1.0,2.8842
146511,3802,1.8082,-1.5614,0.5299,-0.7346,1.6488,-0.432,2.8144,-1.0,1.1403,-0.2512,-0.0872,-1.1038,0.2659,-2.1308,-2.8076,1.0,1.3536
146511,3803,6.3732,-1.3462,1.8143,-5.9584,2.2592,-1.6971,2.2092,1.0,23.0616,-4.157,9.2153,-20.7273,10.1095,-1.4659,1.9946,-1.0,1.5296
146511,3804,0.69,-0.0019,0.4375,0.523,0.4375,1.0129,1.575,-1.0,1.1433,-0.0774,-0.5701,-0.9823,0.5753,-1.3047,-1.7057,1.0,1.7681
146511,3805,1.2205,-0.4149,-0.8278,-0.7881,0.926,-0.772,-2.0354,-1.0,0.7106,-0.2064,0.5141,0.4323,0.5539,0.7173,1.9526,1.0,1.7658
146511,3806,1.6094,-0.0695,-0.035,1.604,0.0778,3.7199,-2.6744,-1.0,10.5387,-7.1582,-2.4327,7.3413,7.5603,0.8607,-2.814,1.0,3.0377
146511,3807,2.6761,0.9773,-2.2732,-1.0139,2.4743,-0.3991,-1.1648,1.0,2.1316,0.8375,-0.7941,1.789,1.1542,1.2222,-0.7588,-1.0,3.1323
146511,3808,44.358,10.4948,-32.8559,27.8922,34.4913,0.7394,-1.2616,-1.0,44.4107,-10.5125,32.8157,-28.0163,34.4584,-0.7428,1.8808,1.0,88.7686
146511,3809,21.894,12.073,-4.3443,-17.7399,12.8309,-1.1278,-0.3454,1.0,3.3633,-1.7071,-1.7751,-2.2881,2.4627,-0.8303,-2.3367,-1.0,9.5869
146511,3810,13.002,3.633,-0.9996,-12.4436,3.768,-1.91,-0.2685,1.0,39.0103,8.2319,1.7014,-38.0938,8.4059,-2.2162,0.2038,-1.0,3.1604
146511,3811,0.4,-0.1296,-0.3174,-0.1767,0.3429,-0.495,-1.9585,1.0,3.1824,-0.8571,0.1644,3.0586,0.8727,1.967,2.9521,-1.0,1.8792
146511,3812,14.4354,3.3246,7.2961,-12.0035,8.0179,-1.1931,1.1432,1.0,2.6061,0.395,2.2575,-1.2362,2.2918,-0.5162,1.3976,-1.0,3.1648
146511,3813,7.0892,-5.9633,0.9905,3.7018,6.045,0.5794,2.977,-1.0,6.8024,6.3856,0.8323,-2.1895,6.4396,-0.3338,0.1296,1.0,13.6817
146511,3814,5.2346,2.3064,2.29,4.1019,3.2502,1.0551,0.7818,1.0,1.8097,0.3876,-0.5752,1.6681,0.6936,1.6113,-0.9778,-1.0,2.4758
146511,3815,2.0433,0.4325,0.9162,-1.7712,1.0132,-1.325,1.1298,-1.0,2.439,-1.6958,0.9017,1.4996,1.9206,0.7176,2.6529,1.0,3.888
146511,3816,4.6853,0.5164,3.7983,-2.6921,3.8332,-0.6545,1.4357,-1.0,6.7328,-4.0846,0.2501,-5.3454,4.0922,-1.0822,3.0804,1.0,6.054
146511,3817,0.4433,0.0706,-0.0424,0.4225,0.0824,2.3372,-0.5409,1.0,1.1679,0.7154,-0.2446,-0.8838,0.7561,-0.9959,-0.3294,-1.0,1.2972
146511,3818,1.6999,1.0573,0.3398,-1.2826,1.1106,-0.9868,0.3109,1.0,3.8906,-2.1695,1.2507,-2.9757,2.5042,-1.0084,2.6186,-1.0,3.0585
146511,3819,5.7346,-2.9557,0.6084,-4.8753,3.0177,-1.2572,2.9386,-1.0,3.9784,2.5119,-1.6309,2.6166,2.9949,0.7892,-0.5759,1.0,9.3808
146511,3820,9.4521,-1.5456,2.5512,8.9685,2.9829,1.8205,2.1155,-1.0,6.7661,6.0015,0.7213,3.0382,6.0447,0.4836,0.1196,1.0,9.3971
146511,3821,1.972,-1.1684,-0.9112,-1.297,1.4817,-0.7904,-2.4793,1.0,1.5103,0.1754,-0.523,1.402,0.5516,1.6626,-1.2472,-1.0,3.0121
146511,3822,3.5449,0.4453,0.1371,3.5126,0.466,2.7175,0.2987,-1.0,1.5293,-0.5395,-0.6304,-1.2802,0.8298,-1.2183,-2.2787,1.0,4.529
146511,3823,36.2041,-24.3078,0.229,26.8292,24.3089,0.9528,3.1322,1.0,7.7902,-5.7816,1.066,5.11,5.879,0.7858,2.9593,-1.0,2.887
146511,3824,2.3877,-1.1496,-0.2211,2.0783,1.1706,1.3384,-2.9516,1.0,4.8621,0.83,-3.3466,3.4264,3.448,0.8769,-1.3277,-1.0,3.0703
146511,3825,14.1116,6.4757,-1.0914,-12.49,6.5671,-1.3989,-0.167,1.0,2.6541,-2.1468,0.1862,1.5458,2.1548,0.6668,3.0551,-1.0,11.906
146511,3826,9.3822,2.5603,-8.2791,3.5938,8.666,0.4036,-1.2709,1.0,2.3031,-1.7289,1.288,0.8032,2.1559,0.3644,2.5013,-1.0,8.2247
146511,3827,2.4776,-1.522,1.2742,-1.4789,1.985,-0.6892,2.4446,1.0,7.3185,-4.8673,-2.6205,-4.795,5.5278,-0.7845,-2.6477,-1.0,3.7371
146511,3828,48.2708,-16.6439,-37.1915,-25.8812,40.7459,-0.5988,-1.9916,1.0,44.1571,14.9209,40.206,10.5205,42.8854,0.2429,1.2154,-1.0,91.0764
146511,3829,4.0406,0.9285,0.6327,-3.8798,1.1236,-1.9528,0.5981,1.0,0.6877,0.2333,0.2324,0.5944,0.3293,1.3529,0.7834,-1.0,3.0764
146511,3830,1.8929,1.2878,1.2118,0.667,1.7683,0.3688,0.755,-1.0,8.566,2.6035,5.7516,5.7885,6.3134,0.8213,1.1457,1.0,2.0209
146511,3831,12.6986,1.2893,4.4538,-11.8214,4.6367,-1.6655,1.289,-1.0,22.0352,3.376,3.8757,-21.4271,5.1399,-2.1349,0.8542,1.0,3.1355
146511,3832,0.5912,-0.3686,-0.2841,0.349,0.4654,0.6931,-2.4851,-1.0,1.327,0.9338,0.8517,0.3906,1.2638,0.3043,0.7395,1.0,1.5783
146511,3833,7.3431,-1.8009,-1.9381,-6.8492,2.6456,-1.6797,-2.3195,-1.0,7.7593,-0.0808,-3.2339,-7.052,3.2349,-1.5213,-1.5958,1.0,2.1333
146511,3834,10.4467,-0.8229,3.0477,9.9577,3.1568,1.8661,1.8345,-1.0,11.0148,-1.9611,4.2944,9.9512,4.721,1.4909,1.9992,1.0,1.6036
146511,3835,11.5447,1.8688,1.9919,11.2164,2.7313,2.1202,0.8173,-1.0,1.0727,0.4505,0.2619,0.9317,0.5211,1.3446,0.5266,1.0,1.0785
146511,3836,4.5171,1.2211,0.6185,-4.3034,1.3689,-1.863,0.4689,-1.0,0.6699,0.372,0.0216,0.5466,0.3726,1.1764,0.058,1.0,3.1376
146511,3837,62.0291,5.8645,16.931,59.3848,17.9179,1.9134,1.2374,1.0,4.1317,0.3805,1.3584,3.8819,1.4107,1.7369,1.2977,-1.0,1.0355
146511,3838,2.7514,-2.0281,-1.7373,0.654,2.6704,0.2425,-2.4333,-1.0,10.9237,-1.2298,10.6736,1.9691,10.7442,0.1823,1.6855,1.0,9.4686
146511,3839,3.9402,-3.6955,0.0863,-1.36,3.6966,-0.3601,3.1183,-1.0,0.8989,-0.6285,0.5965,-0.2143,0.8665,-0.2448,2.3823,1.0,1.3321
146511,3840,32.3031,3.9436,-6.4823,31.3992,7.5876,2.1277,-1.0242,-1.0,3.7553,1.3892,-1.0864,3.3138,1.7636,1.3882,-0.6637,1.0,3.0818
146511,3841,4.942,-0.8858,2.054,-4.4056,2.2369,-1.4299,1.978,1.0,9.363,2.4393,4.7737,-7.6757,5.3608,-1.1563,1.0984,-1.0,3.1059
146511,3842,11.5402,2.9529,1.202,-11.0906,3.1881,-1.9599,0.3866,-1.0,4.6594,2.7193,1.3183,-3.5448,3.022,-0.9986,0.4514,1.0,3.1152
146511,3843,8.4718,-1.4428,2.6546,-7.914,3.0214,-1.6907,2.0686,1.0,0.5275,0.0715,0.472,0.198,0.4774,0.4036,1.4204,-1.0,3.1294
146511,3844,45.6527,-23.2771,-34.1991,19.307,41.3691,0.4512,-2.1684,1.0,45.7773,23.424,34.094,-19.6079,41.3652,-0.4579,0.9688,-1.0,91.4294
146511,3845,1.5784,1.4143,-0.2781,-0.6346,1.4413,-0.4272,-0.1942,1.0,2.357,0.3282,2.2623,0.5645,2.286,0.2445,1.4267,-1.0,2.9171
146511,3846,7.3241,-1.4354,1.0992,7.0967,1.808,2.0764,2.4881,1.0,13.7431,1.0374,4.2008,13.0438,4.327,1.823,1.3287,-1.0,3.1533
146511,3847,1.8387,1.6021,-0.1461,0.8841,1.6088,0.5251,-0.0909,-1.0,1.3476,-1.2277,0.4889,-0.2419,1.3215,-0.1821,2.7626,1.0,3.0794
146511,3848,4.1199,0.9725,-2.9324,2.7236,3.0894,0.7951,-1.2506,1.0,5.5373,0.3567,-3.4219,4.3375,3.4405,1.0543,-1.4669,-1.0,1.1222
146511,3849,10.2993,-0.3914,3.0187,-9.8386,3.044,-1.8894,1.6997,-1.0,17.9602,-6.7232,6.1054,-15.4945,9.0817,-1.3039,2.4043,1.0,4.7921
146511,3850,5.3689,-3.0626,-2.1445,3.8518,3.7387,0.9026,-2.5307,-1.0,2.6763,-1.3901,-0.2059,2.2752,1.4053,1.2591,-2.9945,1.0,1.3547
146511,3851,2.7961,2.7564,-0.1571,0.4293,2.7609,0.1549,-0.0569,-1.0,9.1304,8.9787,1.5426,-0.5972,9.1102,-0.0655,0.1701,1.0,1.6062
146511,3852,3.5385,0.433,-2.9116,1.9609,2.9436,0.6247,-1.4232,-1.0,2.7701,-0.9992,2.5012,0.6387,2.6934,0.2349,1.9509,1.0,5.7055
146511,3853,0.5454,-0.413,0.3177,0.1219,0.521,0.2318,2.486,1.0,1.1766,0.9429,-0.6492,-0.2503,1.1448,-0.2169,-0.603,-1.0,1.5994
146511,3854,2.8247,2.1035,-0.5583,-1.7977,2.1763,-0.7529,-0.2594,-1.0,1.8201,-0.9496,0.3471,-1.5098,1.0111,-1.191,2.7912,1.0,3.0429
146511,3855,3.6624,0.7434,-2.7426,-2.3081,2.8416,-0.7422,-1.3061,1.0,1.4443,0.1361,-1.4287,0.1232,1.4352,0.0858,-1.4758,-1.0,1.7696
146511,3856,4.8702,-4.8648,-0.0832,-0.1868,4.8655,-0.0384,-3.1245,1.0,4.6211,4.6196,0.0204,0.0473,4.6197,0.0102,0.0044,-1.0,9.4869
146511,3857,4.3368,1.9893,-0.1706,3.8485,1.9966,1.4108,-0.0855,1.0,1.4592,-0.5866,-0.3859,1.2748,0.7022,1.3579,-2.5597,-1.0,2.2515
146511,3858,1.0269,-0.5868,0.1537,0.8218,0.6066,1.1114,2.8854,1.0,2.2613,2.0023,-0.4219,-0.9566,2.0463,-0.4519,-0.2077,-1.0,2.9528
146511,3859,0.9122,0.3955,-0.7889,-0.2053,0.8825,-0.2306,-1.1061,-1.0,1.0257,-0.6297,0.5901,0.5441,0.863,0.5948,2.3887,1.0,1.8831
146511,3860,3.9476,0.1555,3.9308,0.3111,3.9339,0.079,1.5313,1.0,4.2201,-0.6956,-4.1531,-0.2578,4.2109,-0.0612,-1.7367,-1.0,8.1467
146511,3861,4.4095,0.6261,0.2358,4.3572,0.669,2.5728,0.3602,-1.0,4.1464,2.2737,0.6992,3.3946,2.3788,1.1536,0.2983,1.0,1.9575
146511,3862,2.2289,-0.4165,-0.1045,-2.1846,0.4294,-2.3295,-2.8958,-1.0,1.5204,1.4559,0.2097,0.3699,1.471,0.2489,0.143,1.0,3.1101
146511,3863,6.6463,-2.5037,-0.5272,-6.1331,2.5586,-1.6083,-2.9341,-1.0,14.0513,-7.7107,-0.3777,-11.7401,7.7199,-1.2062,-3.0927,1.0,1.9451
146511,3864,27.5478,20.6321,-13.7302,-12.0278,24.7831,-0.468,-0.5872,1.0,82.2323,-59.0158,-0.599,57.2619,59.0188,0.8602,-3.1314,-1.0,91.252
146511,3865,1.093,0.2981,-0.6384,0.8288,0.7046,1.0007,-1.1339,1.0,1.7111,-0.0994,0.83,-1.4893,0.8359,-1.3415,1.69,-1.0,2.7112
146511,3866,8.7316,2.679,2.1284,8.0325,3.4216,1.5891,0.6714,-1.0,3.4522,-0.8761,0.9502,3.1993,1.2925,1.638,2.3156,1.0,3.0919
146511,3867,5.031,1.5926,0.2607,-4.764,1.6138,-1.8032,0.1623,-1.0,4.6214,0.8267,0.9968,-4.4349,1.295,-1.9448,0.8784,1.0,1.0552
146511,3868,1.5507,-1.3071,-0.6358,0.5298,1.4535,0.3569,-2.6889,1.0,1.6519,1.4551,-0.0772,-0.771,1.4572,-0.5071,-0.053,-1.0,3.1094
146511,3869,6.9126,-3.9762,0.1706,5.651,3.9798,1.1495,3.0987,-1.0,4.9448,4.7784,-1.1898,-0.4375,4.9243,-0.0887,-0.244,1.0,10.5705
146511,3870,0.4248,0.0119,0.1453,0.3847,0.1458,1.6977,1.4891,1.0,3.4794,-2.3951,2.3129,1.0047,3.3295,0.2974,2.3737,-1.0,1.261
146511,3871,0.5504,0.1179,0.526,0.0352,0.539,0.0652,1.3503,-1.0,2.4709,-1.4715,1.5851,-1.1902,2.1628,-0.5258,2.319,1.0,1.227
146511,3872,7.1678,-7.078,1.0237,0.4701,7.1516,0.0657,2.998,-1.0,5.6343,-4.0986,-3.6753,-1.195,5.5051,-0.2154,-2.4106,1.0,5.6056
146511,3873,13.1961,-3.5846,12.5226,2.1125,13.0255,0.1615,1.8496,-1.0,21.0322,0.1939,-10.7935,-18.0501,10.7953,-1.2866,-1.5528,1.0,30.0514
146511,3874,43.4392,-32.6897,-27.7007,7.1422,42.8479,0.1659,-2.4386,1.0,59.4552,52.2291,11.3788,26.0299,53.4543,0.4695,0.2145,-1.0,94.0143
146511,3875,0.9656,0.4093,-0.1237,-0.8592,0.4276,-1.4478,-0.2936,1.0,1.3832,-0.7013,0.8617,-0.8172,1.111,-0.6816,2.2539,-1.0,1.441
146511,3876,5.4424,1.8643,-2.1967,-4.616,2.8812,-1.2501,-0.8671,1.0,0.1356,-0.0058,-0.0254,0.0809,0.026,1.8524,-1.7956,-1.0,1.468
146511,3877,44.1032,-4.6328,-3.3038,43.7345,5.6902,2.7367,-2.5221,1.0,58.7631,-39.7307,13.6083,-41.102,41.9966,-0.8662,2.8116,-1.0,92.1968
146511,3878,11.191,3.2395,5.2934,9.312,6.206,1.195,1.0216,-1.0,4.5456,-2.7137,-1.6729,3.2386,3.1879,0.8926,-2.5892,1.0,8.7601
146511,3879,2.2517,-1.239,-0.9955,-1.5915,1.5894,-0.8823,-2.4648,-1.0,1.9053,1.3633,0.6222,1.1719,1.4986,0.7186,0.4282,1.0,4.117
146511,3880,9.4949,2.4676,-1.3004,-9.0753,2.7893,-1.8957,-0.485,-1.0,26.0681,2.9254,-6.9668,-24.9487,7.5561,-1.9098,-1.1732,1.0,3.1075
146511,3881,46.7321,40.7244,13.0883,-18.8175,42.7759,-0.4268,0.311,1.0,45.8524,-40.5752,-17.1779,12.6887,44.0616,0.2841,-2.7411,-1.0,92.2907
146511,3882,4.5597,-1.3025,0.9624,-4.2611,1.6195,-1.6949,2.5053,-1.0,2.5944,-2.3651,-0.3232,-1.0108,2.3871,-0.4117,-3.0058,1.0,3.0869
146511,3883,0.5178,-0.3134,0.2917,0.2715,0.4281,0.598,2.3921,1.0,4.5904,-1.6823,-0.491,4.2414,1.7525,1.6172,-2.8576,-1.0,1.3059
146511,3884,46.6951,-38.1512,-25.5088,8.6149,45.8934,0.1866,-2.5522,-1.0,46.0836,37.4033,25.6507,-8.1681,45.3538,-0.1791,0.6011,1.0,92.7745
146511,3885,8.6196,-2.4157,-2.0049,8.0269,3.1393,1.6682,-2.4488,-1.0,16.0541,-3.8098,-0.7476,15.5772,3.8825,2.0977,-2.9478,1.0,2.3031
146511,3886,47.7458,33.3457,-19.1957,28.2708,38.4761,0.6809,-0.5223,-1.0,42.8993,-32.5637,21.6906,-17.5915,39.1264,-0.4357,2.554,1.0,89.9758
146511,3887,11.1778,-9.6962,4.8159,2.7791,10.8263,0.254,2.6806,1.0,16.4668,-13.0253,-2.644,9.721,13.2909,0.6782,-2.9413,-1.0,9.327
146511,3888,43.7865,-29.1077,8.7747,31.5118,30.4015,0.907,2.8488,-1.0,48.5632,29.3001,-5.9623,-38.2665,29.9006,-1.0661,-0.2007,1.0,92.0591
146511,3889,0.6393,-0.6257,-0.0361,-0.0695,0.6267,-0.1106,-3.0839,1.0,0.578,0.5448,-0.0761,0.1425,0.5501,0.2563,-0.1388,-1.0,1.2072
146511,3890,0.576,-0.1256,0.2619,0.486,0.2905,1.2872,2.0179,1.0,6.3032,-1.7319,-0.8229,6.0036,1.9174,1.8591,-2.698,-1.0,1.2016
146511,3891,1.6319,1.314,-0.5613,0.7812,1.4289,0.5226,-0.4037,-1.0,2.9332,-1.6795,-1.2002,2.0812,2.0643,0.8872,-2.5211,1.0,3.0677
146511,3892,1.9254,-0.9572,-1.0262,-1.314,1.4033,-0.8356,-2.3214,1.0,2.0115,0.6189,1.8751,0.3685,1.9746,0.1856,1.252,-1.0,3.7108
146511,3893,1.4767,0.4174,-0.7095,1.2214,0.8231,1.1858,-1.039,-1.0,8.9326,4.7173,-3.893,6.5094,6.1162,0.9261,-0.69,1.0,1.02
146511,3894,43.092,-22.0625,37.0019,-1.0058,43.0801,-0.0233,2.1085,-1.0,44.9618,20.2556,-39.6819,6.0507,44.5527,0.1354,-1.0988,1.0,87.8497
146511,3895,1.5764,0.0966,1.484,0.512,1.4871,0.3378,1.5058,-1.0,1.5523,0.1339,-1.3788,-0.6923,1.3853,-0.481,-1.474,1.0,3.1131
146511,3896,2.5625,-2.0938,-0.5888,1.3507,2.175,0.5867,-2.8675,-1.0,3.5263,-1.0605,3.2981,-0.6495,3.4644,-0.1864,1.8819,1.0,4.3923
146511,3897,1.14,0.274,0.2666,1.0688,0.3823,1.7518,0.7716,1.0,2.1109,0.0409,1.7138,1.2271,1.7143,0.6655,1.5469,-1.0,1.1296
146511,3898,3.5792,0.0419,-0.0773,3.5766,0.0879,4.3993,-1.0742,1.0,1.6058,0.7095,0.946,1.0812,1.1825,0.8195,0.9273,-1.0,1.9672
146511,3899,65.007,15.2738,-1.3227,63.1732,15.331,2.1236,-0.0864,1.0,11.0778,2.5671,-0.7783,10.7476,2.6825,2.0963,-0.2944,-1.0,1.376
146511,3900,3.2225,1.9813,1.2474,-2.2117,2.3413,-0.8417,0.5619,1.0,3.6982,1.5202,1.0368,-3.2061,1.8401,-1.3221,0.5986,-1.0,1.0316
146511,3901,4.2912,-2.2562,-3.6213,0.4453,4.2667,0.1042,-2.128,1.0,9.157,-6.674,6.0555,1.6216,9.0117,0.179,2.4047,-1.0,9.5346
146511,3902,1.1015,-0.1296,-1.0408,0.3196,1.0488,0.3002,-1.6947,1.0,2.4895,-1.4122,1.9523,-0.6171,2.4095,-0.2534,2.197,-1.0,3.0983
146511,3903,13.956,-3.5436,0.229,-13.4963,3.551,-2.0452,3.0771,1.0,49.638,-10.9723,1.9578,-48.3704,11.1456,-2.174,2.965,-1.0,1.1041
146511,3904,2.3191,-0.6718,-1.9352,-1.0819,2.0485,-0.5063,-1.9049,1.0,2.2885,0.2362,1.8325,1.3461,1.8477,0.6759,1.4426,-1.0,4.5781
146511,3905,1.4514,0.6788,-1.1401,0.5787,1.3268,0.4234,-1.0338,-1.0,2.5016,0.7505,0.281,-2.3674,0.8014,-1.8038,0.3582,1.0,3.1058
146511,3906,4.9528,-3.1078,3.8423,-0.3121,4.9419,-0.0631,2.2509,1.0,5.082,1.1134,-4.1441,2.7208,4.291,0.5978,-1.3083,-1.0,9.5303
146511,3907,46.7115,-45.6812,-6.1312,7.5887,46.0909,0.1639,-3.0082,-1.0,43.3436,37.6337,-1.4244,-21.4553,37.6607,-0.5427,-0.0378,1.0,88.2938
146511,3908,0.567,-0.0912,0.0899,-0.5421,0.128,-2.1501,2.3632,-1.0,1.7635,0.889,-0.8828,-1.2365,1.2529,-0.8721,-0.7819,1.0,1.0011
146511,3909,40.2492,-10.8301,-1.621,-38.7307,10.9508,-1.9758,-2.993,1.0,2.7536,0.5419,1.866,-1.9481,1.9431,-0.8832,1.2882,-1.0,9.4108
